Ex_ID,Best_cost,Constr_cost,Travel_time,Best_lane,Best_station,FW_time
Ex 8,312241404.88406664,42000.0,15609.970244203332,[0 0 1 0 0 1],[1 4 0],0.766592264175415
Ex 8,315615048.3307359,41000.0,15778.702416536797,[0 0 1 0 0 1],[1 0 3],0.7033817768096924
Ex 8,316256572.1437395,42000.0,15810.728607186977,[0 0 1 0 0 1],[1 0 4],0.7342007160186768
Ex 8,281073817.9238706,44000.0,14051.49089619353,[0 0 1 0 0 1],[1 2 3],0.09372687339782715
Ex 8,281617103.3387281,45000.0,14078.605166936404,[0 0 1 0 0 1],[1 2 4],0.07810831069946289
Ex 8,281620173.45264196,45000.0,14078.758672632099,[0 0 1 0 0 1],[1 4 3],0.09441280364990234
Ex 8,282163458.8674995,46000.0,14105.872943374974,[0 0 1 0 0 1],[1 4 4],0.07810735702514648
Ex 8,376502405.2256393,30000.0,18823.620261281965,[0 0 0 1 1 0],[0 0 0],0.01562190055847168
Ex 8,304388426.7758264,36000.0,15217.62133879132,[0 0 0 1 1 0],[1 2 0],0.21869897842407227
Ex 8,305139898.49188143,37000.0,15255.144924594071,[0 0 0 1 1 0],[1 4 0],0.21869540214538574
Ex 8,318320881.13412577,36000.0,15914.244056706288,[0 0 0 1 1 0],[1 0 3],0.5475170612335205
Ex 8,318939639.6849386,37000.0,15945.131984246931,[0 0 0 1 1 0],[1 0 4],0.5623183250427246
Ex 8,278687892.37504756,39000.0,13932.444618752379,[0 0 0 1 1 0],[1 2 3],0.1718735694885254
Ex 8,279210921.0763537,40000.0,13958.546053817687,[0 0 0 1 1 0],[1 2 4],0.21973657608032227
Ex 8,279277564.8982927,40000.0,13961.878244914637,[0 0 0 1 1 0],[1 4 3],0.24991345405578613
Ex 8,279800593.5995989,41000.0,13987.979679979944,[0 0 0 1 1 0],[1 4 4],0.24997711181640625
Ex 8,376133165.9116307,35000.0,18804.908295581536,[0 0 0 1 0 1],[0 0 0],0.03120589256286621
Ex 8,312417734.9939621,41000.0,15618.836749698106,[0 0 0 1 0 1],[1 2 0],1.2032883167266846
Ex 8,313101175.2583099,42000.0,15652.958762915496,[0 0 0 1 0 1],[1 4 0],0.6727254390716553
Ex 8,314044568.6254578,41000.0,15700.17843127289,[0 0 0 1 0 1],[1 0 3],0.6098582744598389
Ex 8,314692323.17440814,42000.0,15732.516158720407,[0 0 0 1 0 1],[1 0 4],0.4530518054962158
Ex 8,281284679.2856206,44000.0,14062.033964281032,[0 0 0 1 0 1],[1 2 3],0.12497591972351074
Ex 8,281829412.4340896,45000.0,14089.22062170448,[0 0 0 1 0 1],[1 2 4],0.1093287467956543
Ex 8,281828081.82896656,45000.0,14089.154091448328,[0 0 0 1 0 1],[1 4 3],0.10933375358581543
Ex 8,282372814.9774355,46000.0,14116.340748871777,[0 0 0 1 0 1],[1 4 4],0.10934948921203613
Ex 8,377765675.97625154,35000.0,18886.533798812576,[0 0 0 0 1 1],[0 0 0],0.015622138977050781
Ex 8,304699725.53945076,41000.0,15232.936276972538,[0 0 0 0 1 1],[1 2 0],0.688199520111084
Ex 8,305455642.7242764,42000.0,15270.682136213822,[0 0 0 0 1 1],[1 4 0],0.812969446182251
Ex 8,316435383.5728896,41000.0,15819.719178644482,[0 0 0 0 1 1],[1 0 3],0.5311563014984131
Ex 8,317084045.8426656,42000.0,15852.10229213328,[0 0 0 0 1 1],[1 0 4],0.5162858963012695
Ex 8,277940673.3925604,44000.0,13894.83366962802,[0 0 0 0 1 1],[1 2 3],0.1562211513519287
Ex 8,278475776.70126456,45000.0,13921.538835063227,[0 0 0 0 1 1],[1 2 4],0.12496447563171387
Ex 8,278532722.0881274,45000.0,13924.386104406369,[0 0 0 0 1 1],[1 4 3],0.17183184623718262
Ex 8,279067825.39683145,46000.0,13951.091269841572,[0 0 0 0 1 1],[1 4 4],0.15710043907165527
Ex 8,519998567.00633484,50000.0,25997.428350316743,[1 1 1 0 0 0],[0 0 0],0.01562190055847168
Ex 8,375672144.8955985,56000.0,18780.807244779924,[1 1 1 0 0 0],[1 2 0],0.5623672008514404
Ex 8,376675708.60352975,57000.0,18830.935430176487,[1 1 1 0 0 0],[1 4 0],0.5942203998565674
Ex 8,394318169.1847551,56000.0,19713.108459237756,[1 1 1 0 0 0],[1 0 3],0.46865010261535645
Ex 8,395201163.3397014,57000.0,19757.20816698507,[1 1 1 0 0 0],[1 0 4],0.4850578308105469
Ex 8,331974079.494773,59000.0,16595.753974738647,[1 1 1 0 0 0],[1 2 3],0.031243324279785156
Ex 8,332610714.5784002,60000.0,16627.53572892001,[1 1 1 0 0 0],[1 2 4],0.031244277954101562
Ex 8,332767843.0544667,60000.0,16635.392152723336,[1 1 1 0 0 0],[1 4 3],0.031241178512573242
Ex 8,333404478.138094,61000.0,16667.1739069047,[1 1 1 0 0 0],[1 4 4],0.031209468841552734
Ex 8,519679011.55150396,50000.0,25981.450577575197,[1 1 0 1 0 0],[0 0 0],0.01566338539123535
Ex 8,376890626.36247313,56000.0,18841.731318123657,[1 1 0 1 0 0],[1 2 0],0.3749055862426758
Ex 8,377892012.7900929,57000.0,18891.750639504644,[1 1 0 1 0 0],[1 4 0],0.3750317096710205
Ex 8,381332329.2784327,56000.0,19063.816463921637,[1 1 0 1 0 0],[1 0 3],0.42232275009155273
Ex 8,382292443.1406201,57000.0,19111.772157031006,[1 1 0 1 0 0],[1 0 4],0.4530181884765625
Ex 8,325993597.55881256,59000.0,16296.729877940628,[1 1 0 1 0 0],[1 2 3],0.03124213218688965
Ex 8,326683418.94401866,60000.0,16331.170947200933,[1 1 0 1 0 0],[1 2 4],0.03124070167541504
Ex 8,326776764.1247436,60000.0,16335.838206237178,[1 1 0 1 0 0],[1 4 3],0.031208515167236328
Ex 8,327466585.5099497,61000.0,16370.279275497483,[1 1 0 1 0 0],[1 4 4],0.031244277954101562
Ex 8,521137362.2297661,50000.0,26054.368111488304,[1 1 0 0 1 0],[0 0 0],0.032256364822387695
Ex 8,363335803.634389,56000.0,18163.990181719448,[1 1 0 0 1 0],[1 2 0],0.3437035083770752
Ex 8,364426778.7479479,57000.0,18218.488937397393,[1 1 0 0 1 0],[1 4 0],0.3905026912689209
Ex 8,394163389.6879455,56000.0,19705.369484397273,[1 1 0 0 1 0],[1 0 3],0.5318806171417236
Ex 8,395051663.1634346,57000.0,19749.73315817173,[1 1 0 0 1 0],[1 0 4],0.5155057907104492
Ex 8,324463657.4350818,59000.0,16220.23287175409,[1 1 0 0 1 0],[1 2 3],0.031242847442626953
Ex 8,325111251.6416169,60000.0,16252.562582080844,[1 1 0 0 1 0],[1 2 4],0.031241655349731445
Ex 8,325306087.1254092,60000.0,16262.304356270459,[1 1 0 0 1 0],[1 4 3],0.03124237060546875
Ex 8,325953681.33194435,61000.0,16294.634066597217,[1 1 0 0 1 0],[1 4 4],0.03127694129943848
Ex 8,520314549.476164,55000.0,26012.977473808198,[1 1 0 0 0 1],[0 0 0],0.015620946884155273
Ex 8,376053955.85167575,61000.0,18799.647792583786,[1 1 0 0 0 1],[1 2 0],0.5461571216583252
Ex 8,377062728.036556,62000.0,18850.0364018278,[1 1 0 0 0 1],[1 4 0],0.5767519474029541
Ex 8,381683011.1085362,61000.0,19081.10055542681,[1 1 0 0 0 1],[1 0 3],0.44054222106933594
Ex 8,382642639.46089464,62000.0,19129.031973044734,[1 1 0 0 0 1],[1 0 4],0.4530186653137207
Ex 8,325831369.709415,64000.0,16288.368485470752,[1 1 0 0 0 1],[1 2 3],0.015621185302734375
Ex 8,326525553.35938984,65000.0,16323.027667969493,[1 1 0 0 0 1],[1 2 4],0.031205415725708008
Ex 8,326614763.76527154,65000.0,16327.488188263576,[1 1 0 0 0 1],[1 4 3],0.04686379432678223
Ex 8,327308947.41524637,66000.0,16362.147370762319,[1 1 0 0 0 1],[1 4 4],0.02677011489868164
Ex 8,442314775.73332703,45000.0,22113.488786666352,[0 1 1 1 0 0],[0 0 0],0.005093812942504883
Ex 8,340199284.32624346,51000.0,17007.414216312172,[0 1 1 1 0 0],[1 2 0],0.15624761581420898
Ex 8,341060004.228956,52000.0,17050.4002114478,[0 1 1 1 0 0],[1 4 0],0.17183685302734375
Ex 8,356594657.40001565,51000.0,17827.182870000783,[0 1 1 1 0 0],[1 0 3],0.6492807865142822
Ex 8,357330865.4944231,52000.0,17863.943274721154,[0 1 1 1 0 0],[1 0 4],0.6312830448150635
Ex 8,306445130.19426453,54000.0,15319.556509713226,[0 1 1 1 0 0],[1 2 3],0.06249737739562988
Ex 8,307026109.5487913,55000.0,15348.555477439564,[0 1 1 1 0 0],[1 2 4],0.062438011169433594
Ex 8,307123018.7282144,55000.0,15353.400936410719,[0 1 1 1 0 0],[1 4 3],0.0624849796295166
Ex 8,307703998.0827411,56000.0,15382.399904137053,[0 1 1 1 0 0],[1 4 4],0.0625154972076416
Ex 8,442924659.086912,45000.0,22143.9829543456,[0 1 1 0 1 0],[0 0 0],0.01562786102294922
Ex 8,329157691.61476284,51000.0,16455.33458073814,[0 1 1 0 1 0],[1 2 0],0.23560667037963867
Ex 8,330096170.01774776,52000.0,16502.208500887387,[0 1 1 0 1 0],[1 4 0],0.20307612419128418
Ex 8,358661418.2452092,51000.0,17930.52091226046,[0 1 1 0 1 0],[1 0 3],0.5585422515869141
Ex 8,359391789.1979403,52000.0,17966.989459897013,[0 1 1 0 1 0],[1 0 4],0.535733699798584
Ex 8,299806689.9838993,54000.0,14987.634499194965,[0 1 1 0 1 0],[1 2 3],0.20304369926452637
Ex 8,300385756.2335009,55000.0,15016.537811675045,[0 1 1 0 1 0],[1 2 4],0.21409320831298828
Ex 8,300543323.63096076,55000.0,15024.416181548038,[0 1 1 0 1 0],[1 4 3],0.23935317993164062
Ex 8,301122389.88056237,56000.0,15053.31949402812,[0 1 1 0 1 0],[1 4 4],0.2343599796295166
Ex 8,441543036.4992653,50000.0,22074.651824963265,[0 1 1 0 0 1],[0 0 0],0.015617609024047852
Ex 8,338255502.9767092,56000.0,16909.97514883546,[0 1 1 0 0 1],[1 2 0],0.5936083793640137
Ex 8,339130137.1901732,57000.0,16953.65685950866,[0 1 1 0 0 1],[1 4 0],0.5943961143493652
Ex 8,343466634.9945817,56000.0,17170.531749729085,[0 1 1 0 0 1],[1 0 3],0.7350192070007324
Ex 8,344296880.32482135,57000.0,17211.994016241068,[0 1 1 0 0 1],[1 0 4],0.5935750007629395
Ex 8,297917750.6805958,59000.0,14892.93753402979,[0 1 1 0 0 1],[1 2 3],0.18745684623718262
Ex 8,298565265.2370709,60000.0,14925.263261853546,[0 1 1 0 0 1],[1 2 4],0.15714502334594727
Ex 8,298599554.54841137,60000.0,14926.977727420568,[0 1 1 0 0 1],[1 4 3],0.17183494567871094
Ex 8,299247069.1048865,61000.0,14959.303455244324,[0 1 1 0 0 1],[1 4 4],0.17183876037597656
Ex 8,378775332.1901412,45000.0,18936.51660950706,[0 0 1 1 1 0],[0 0 0],0.01561737060546875
Ex 8,305091555.2754488,51000.0,15252.02776377244,[0 0 1 1 1 0],[1 2 0],0.35929131507873535
Ex 8,305847974.97145003,52000.0,15289.7987485725,[0 0 1 1 1 0],[1 4 0],0.35981059074401855
Ex 8,320526956.16801655,51000.0,16023.797808400828,[0 0 1 1 1 0],[1 0 3],0.48426198959350586
Ex 8,321147436.9567242,52000.0,16054.771847836211,[0 0 1 1 1 0],[1 0 4],0.5320076942443848
Ex 8,279275294.0255949,54000.0,13961.064701279745,[0 0 1 1 1 0],[1 2 3],0.1874556541442871
Ex 8,279800228.340225,55000.0,13987.261417011248,[0 0 1 1 1 0],[1 2 4],0.21869993209838867
Ex 8,279873949.25266355,55000.0,13990.947462633178,[0 0 1 1 1 0],[1 4 3],0.18741869926452637
Ex 8,280398883.5672937,56000.0,14017.144178364686,[0 0 1 1 1 0],[1 4 4],0.2030775547027588
Ex 8,377809401.65936077,50000.0,18887.970082968037,[0 0 1 1 0 1],[0 0 0],0.0
Ex 8,312723086.2948401,56000.0,15633.354314742004,[0 0 1 1 0 1],[1 2 0],0.7192976474761963
Ex 8,313412665.37133586,57000.0,15667.783268566793,[0 0 1 1 0 1],[1 4 0],0.8444223403930664
Ex 8,315449641.1264359,56000.0,15769.682056321793,[0 0 1 1 0 1],[1 0 3],1.0317373275756836
Ex 8,316102575.6177053,57000.0,15802.278780885264,[0 0 1 1 0 1],[1 0 4],0.766115665435791
Ex 8,282662031.8504812,59000.0,14130.15159252406,[0 0 1 1 0 1],[1 2 3],0.14059162139892578
Ex 8,283200873.8327124,60000.0,14157.043691635621,[0 0 1 1 0 1],[1 2 4],0.12497115135192871
Ex 8,283206138.68154335,60000.0,14157.306934077167,[0 0 1 1 0 1],[1 4 3],0.12498092651367188
Ex 8,283744980.6637746,61000.0,14184.19903318873,[0 0 1 1 0 1],[1 4 4],0.12492966651916504
Ex 8,379176920.114742,50000.0,18956.346005737098,[0 0 0 1 1 1],[0 0 0],0.01565718650817871
Ex 8,306600872.73181665,56000.0,15327.243636590832,[0 0 0 1 1 1],[1 2 0],0.4381418228149414
Ex 8,307354742.89260393,57000.0,15364.887144630196,[0 0 0 1 1 1],[1 4 0],0.484264612197876
Ex 8,316310286.68518865,56000.0,15812.714334259432,[0 0 0 1 1 1],[1 0 3],0.39121246337890625
Ex 8,316965163.7398346,57000.0,15845.40818699173,[0 0 0 1 1 1],[1 0 4],0.5154926776885986
Ex 8,278326181.1444526,59000.0,13913.35905722263,[0 0 0 1 1 1],[1 2 3],0.187455415725708
Ex 8,278865185.87445366,60000.0,13940.259293722684,[0 0 0 1 1 1],[1 2 4],0.1672954559326172
Ex 8,278921390.6751342,60000.0,13943.069533756709,[0 0 0 1 1 1],[1 4 3],0.14494609832763672
Ex 8,279460395.40513515,61000.0,13969.969770256757,[0 0 0 1 1 1],[1 4 4],0.18745040893554688
Ex 8,446597519.88608915,80000.0,22325.875994304457,[0 1 1 1 1 1],[0 0 0],0.031213760375976562
Ex 8,332347644.6654818,86000.0,16613.08223327409,[0 1 1 1 1 1],[1 2 0],0.1562516689300537
Ex 8,333291026.1876237,87000.0,16660.201309381184,[0 1 1 1 1 1],[1 4 0],0.14058876037597656
Ex 8,347374186.1796625,86000.0,17364.409308983126,[0 1 1 1 1 1],[1 0 3],0.5641272068023682
Ex 8,348205305.84340584,87000.0,17405.91529217029,[0 1 1 1 1 1],[1 0 4],0.6092836856842041
Ex 8,292845582.553994,89000.0,14637.8291276997,[0 1 1 1 1 1],[1 2 3],0.15619874000549316
Ex 8,293497816.988568,90000.0,14670.3908494284,[0 1 1 1 1 1],[1 2 4],0.14140081405639648
Ex 8,293593172.1431656,90000.0,14675.158607158279,[0 1 1 1 1 1],[1 4 3],0.12498855590820312
Ex 8,294245406.57773966,91000.0,14707.720328886982,[0 1 1 1 1 1],[1 4 4],0.1405925750732422
Ex 8,443771848.3425979,85000.0,22184.342417129894,[1 0 1 1 1 1],[0 0 0],0.031241893768310547
Ex 8,340129109.7584956,91000.0,17001.90548792478,[1 0 1 1 1 1],[1 2 0],0.5467483997344971
Ex 8,341001566.79747504,92000.0,17045.478339873753,[1 0 1 1 1 1],[1 4 0],0.5006377696990967
Ex 8,345560574.4139642,91000.0,17273.47872069821,[1 0 1 1 1 1],[1 0 3],0.49993109703063965
Ex 8,346387502.70283943,92000.0,17314.775135141972,[1 0 1 1 1 1],[1 0 4],0.5161409378051758
Ex 8,297934539.7621779,94000.0,14892.026988108893,[1 0 1 1 1 1],[1 2 3],0.14059233665466309
Ex 8,298596265.7477384,95000.0,14925.063287386922,[1 0 1 1 1 1],[1 2 4],0.1405935287475586
Ex 8,298612974.9742255,95000.0,14925.898748711275,[1 0 1 1 1 1],[1 4 3],0.15621018409729004
Ex 8,299274700.95978594,96000.0,14958.935047989296,[1 0 1 1 1 1],[1 4 4],0.17183709144592285
Ex 8,525035099.0686648,85000.0,26247.50495343324,[1 1 0 1 1 1],[0 0 0],0.015621662139892578
Ex 8,366696344.1982538,91000.0,18330.26720991269,[1 1 0 1 1 1],[1 2 0],0.28200268745422363
Ex 8,367789362.27482295,92000.0,18384.868113741148,[1 1 0 1 1 1],[1 4 0],0.2655642032623291
Ex 8,383915748.3136725,91000.0,19191.237415683623,[1 1 0 1 1 1],[1 0 3],0.4217720031738281
Ex 8,384885157.6028512,92000.0,19239.65788014256,[1 1 0 1 1 1],[1 0 4],0.4381120204925537
Ex 8,317142769.29367954,94000.0,15852.438464683977,[1 1 0 1 1 1],[1 2 3],0.03124547004699707
Ex 8,317857227.3974883,95000.0,15888.111369874416,[1 1 0 1 1 1],[1 2 4],0.031238794326782227
Ex 8,317997633.68755573,95000.0,15895.131684377786,[1 1 0 1 1 1],[1 4 3],0.015622138977050781
Ex 8,318712091.7913645,96000.0,15930.804589568224,[1 1 0 1 1 1],[1 4 4],0.031241655349731445
Ex 8,525474476.6041258,85000.0,26269.47383020629,[1 1 1 0 1 1],[0 0 0],0.031242847442626953
Ex 8,365196757.0558758,91000.0,18255.28785279379,[1 1 1 0 1 1],[1 2 0],0.40615320205688477
Ex 8,366292973.74267876,92000.0,18310.048687133938,[1 1 1 0 1 1],[1 4 0],0.4224739074707031
Ex 8,386151403.8253459,91000.0,19303.020191267293,[1 1 1 0 1 1],[1 0 3],0.5155043601989746
Ex 8,387115029.9469443,92000.0,19351.151497347215,[1 1 1 0 1 1],[1 0 4],0.46938300132751465
Ex 8,316649048.77804106,94000.0,15827.752438902053,[1 1 1 0 1 1],[1 2 3],0.03121042251586914
Ex 8,317358402.6864322,95000.0,15863.17013432161,[1 1 1 0 1 1],[1 2 4],0.031242847442626953
Ex 8,317515014.2999705,95000.0,15871.000714998525,[1 1 1 0 1 1],[1 4 3],0.03124237060546875
Ex 8,318224368.20836157,96000.0,15906.418410418079,[1 1 1 0 1 1],[1 4 4],0.031243085861206055
Ex 8,523638392.1796177,85000.0,26177.669608980887,[1 1 1 1 0 1],[0 0 0],0.015621185302734375
Ex 8,378908869.952271,91000.0,18940.89349761355,[1 1 1 1 0 1],[1 2 0],0.4373960494995117
Ex 8,379915456.2780593,92000.0,18991.172813902966,[1 1 1 1 0 1],[1 4 0],0.43819689750671387
Ex 8,383431538.8260241,91000.0,19167.026941301207,[1 1 1 1 0 1],[1 0 3],0.43743371963500977
Ex 8,384396012.305147,92000.0,19215.20061525735,[1 1 1 1 0 1],[1 0 4],0.46941184997558594
Ex 8,324743466.9628166,94000.0,16232.47334814083,[1 1 1 1 0 1],[1 2 3],0.03124403953552246
Ex 8,325446101.22958565,95000.0,16267.555061479283,[1 1 1 1 0 1],[1 2 4],0.031239748001098633
Ex 8,325547486.7841401,95000.0,16272.624339207005,[1 1 1 1 0 1],[1 4 3],0.03124523162841797
Ex 8,326250121.0509091,96000.0,16307.706052545454,[1 1 1 1 0 1],[1 4 4],0.015616893768310547
Ex 8,524566015.3492501,80000.0,26224.300767462504,[1 1 1 1 1 0],[0 0 0],0.031244277954101562
Ex 8,364712586.18777144,86000.0,18231.329309388573,[1 1 1 1 1 0],[1 2 0],0.21869683265686035
Ex 8,365809059.6936253,87000.0,18286.102984681263,[1 1 1 1 1 0],[1 4 0],0.23432612419128418
Ex 8,385809907.89982224,86000.0,19286.19539499111,[1 1 1 1 1 0],[1 0 3],0.43816041946411133
Ex 8,386773109.52909744,87000.0,19334.305476454872,[1 1 1 1 1 0],[1 0 4],0.4530181884765625
Ex 8,316693442.01501566,89000.0,15830.222100750783,[1 1 1 1 1 0],[1 2 3],0.031242847442626953
Ex 8,317398380.5243001,90000.0,15865.419026215004,[1 1 1 1 1 0],[1 2 4],0.031243324279785156
Ex 8,317559189.57386684,90000.0,15873.459478693343,[1 1 1 1 1 0],[1 4 3],0.031242847442626953
Ex 8,318264128.0831512,91000.0,15908.65640415756,[1 1 1 1 1 0],[1 4 4],0.031241655349731445
Ex 8,381179548.1639678,65000.0,19055.72740819839,[0 0 1 1 1 1],[0 0 0],0.015607595443725586
Ex 8,307139362.68327254,71000.0,15353.418134163627,[0 0 1 1 1 1],[1 2 0],0.48494553565979004
Ex 8,307896969.48513395,72000.0,15391.248474256698,[0 0 1 1 1 1],[1 4 0],0.4998469352722168
Ex 8,318665698.6719763,71000.0,15929.734933598816,[0 0 1 1 1 1],[1 0 3],0.36017489433288574
Ex 8,319318031.48915154,72000.0,15962.301574457577,[0 0 1 1 1 1],[1 0 4],0.34366798400878906
Ex 8,278591717.3656121,74000.0,13925.885868280604,[0 0 1 1 1 1],[1 2 3],0.12497329711914062
Ex 8,279134901.8449156,75000.0,13952.995092245781,[0 0 1 1 1 1],[1 2 4],0.12497162818908691
Ex 8,279195805.38282084,75000.0,13956.040269141042,[0 0 1 1 1 1],[1 4 3],0.1249697208404541
Ex 8,279738989.86212444,76000.0,13983.149493106223,[0 0 1 1 1 1],[1 4 4],0.12496829032897949
Ex 8,444073353.65144914,65000.0,22200.417682572457,[0 1 0 1 1 1],[0 0 0],0.015633583068847656
Ex 8,330900571.4520784,71000.0,16541.47857260392,[0 1 0 1 1 1],[1 2 0],0.1569809913635254
Ex 8,331848056.4131303,72000.0,16588.802820656514,[0 1 0 1 1 1],[1 4 0],0.140594482421875
Ex 8,345246759.5987917,71000.0,17258.787979939585,[0 1 0 1 1 1],[1 0 3],0.5154783725738525
Ex 8,346075485.5848064,72000.0,17300.17427924032,[0 1 0 1 1 1],[1 0 4],0.5474472045898438
Ex 8,291968519.70643336,74000.0,14594.725985321667,[0 1 0 1 1 1],[1 2 3],0.17183470726013184
Ex 8,292621408.2660807,75000.0,14627.320413304034,[0 1 0 1 1 1],[1 2 4],0.20307707786560059
Ex 8,292711172.0638311,75000.0,14631.808603191555,[0 1 0 1 1 1],[1 4 3],0.187455415725708
Ex 8,293364060.6234784,76000.0,14664.40303117392,[0 1 0 1 1 1],[1 4 4],0.20403265953063965
Ex 8,444533773.97941864,65000.0,22223.43869897093,[0 1 1 0 1 1],[0 0 0],0.015655517578125
Ex 8,329313302.9935502,71000.0,16462.11514967751,[0 1 1 0 1 1],[1 2 0],0.281186580657959
Ex 8,330266209.1161079,72000.0,16509.710455805394,[0 1 1 0 1 1],[1 4 0],0.24994111061096191
Ex 8,346784422.18018335,71000.0,17335.671109009167,[0 1 1 0 1 1],[1 0 3],0.5004384517669678
Ex 8,347611777.62689006,72000.0,17376.988881344503,[0 1 1 0 1 1],[1 0 4],0.562371015548706
Ex 8,292080608.02976,74000.0,14600.330401488,[0 1 1 0 1 1],[1 2 3],0.21866083145141602
Ex 8,292730492.76197404,75000.0,14632.774638098701,[0 1 1 0 1 1],[1 2 4],0.2665259838104248
Ex 8,292825703.8274841,75000.0,14637.535191374203,[0 1 1 0 1 1],[1 4 3],0.2187328338623047
Ex 8,293475588.5596981,76000.0,14669.979427984905,[0 1 1 0 1 1],[1 4 4],0.2030773162841797
Ex 8,443902896.290605,65000.0,22191.89481453025,[0 1 1 1 0 1],[0 0 0],0.031241416931152344
Ex 8,341610167.1894402,71000.0,17076.95835947201,[0 1 1 1 0 1],[1 2 0],0.2030794620513916
Ex 8,342473743.8907529,72000.0,17120.087194537646,[0 1 1 1 0 1],[1 4 0],0.21866130828857422
Ex 8,344487880.81591785,71000.0,17220.84404079589,[0 1 1 1 0 1],[1 0 3],0.5317330360412598
Ex 8,345320078.5450147,72000.0,17262.403927250733,[0 1 1 1 0 1],[1 0 4],0.5311217308044434
Ex 8,298797945.18190753,74000.0,14936.197259095377,[0 1 1 1 0 1],[1 2 3],0.07881498336791992
Ex 8,299448049.49532896,75000.0,14968.652474766448,[0 1 1 1 0 1],[1 2 4],0.07810640335083008
Ex 8,299482770.93373877,75000.0,14970.388546686938,[0 1 1 1 0 1],[1 4 3],0.07810735702514648
Ex 8,300132875.2471602,76000.0,15002.84376235801,[0 1 1 1 0 1],[1 4 4],0.07810568809509277
Ex 8,444770861.86728805,60000.0,22235.543093364402,[0 1 1 1 1 0],[0 0 0],0.015622854232788086
Ex 8,329873924.6973516,66000.0,16490.396234867578,[0 1 1 1 1 0],[1 2 0],0.1249690055847168
Ex 8,330823574.9762487,67000.0,16537.828748812433,[0 1 1 1 1 0],[1 4 0],0.14058899879455566
Ex 8,359281219.44733363,66000.0,17960.760972366683,[0 1 1 1 1 0],[1 0 3],0.5787966251373291
Ex 8,360016003.83210474,67000.0,17997.450191605236,[0 1 1 1 1 0],[1 0 4],0.7810664176940918
Ex 8,301149175.2698632,69000.0,15054.008763493159,[0 1 1 1 1 0],[1 2 3],0.12675738334655762
Ex 8,301725014.8468595,70000.0,15082.750742342976,[0 1 1 1 1 0],[1 2 4],0.07810664176940918
Ex 8,301885313.963509,70000.0,15090.765698175452,[0 1 1 1 1 0],[1 4 3],0.06248593330383301
Ex 8,302461153.54050535,71000.0,15119.507677025267,[0 1 1 1 1 0],[1 4 4],0.0781090259552002
Ex 8,442213637.52768326,70000.0,22107.181876384162,[1 0 0 1 1 1],[0 0 0],0.015656232833862305
Ex 8,340127343.9316437,76000.0,17002.567196582186,[1 0 0 1 1 1],[1 2 0],0.7806477546691895
Ex 8,340994118.44144535,77000.0,17045.855922072267,[1 0 0 1 1 1],[1 4 0],0.6405110359191895
Ex 8,343678960.459756,76000.0,17180.1480229878,[1 0 0 1 1 1],[1 0 3],0.6101820468902588
Ex 8,344506533.39822394,77000.0,17221.476669911197,[1 0 0 1 1 1],[1 0 4],0.5779902935028076
Ex 8,298056422.4833354,79000.0,14898.871124166768,[1 0 0 1 1 1],[1 2 3],0.15621280670166016
Ex 8,298716125.0500822,80000.0,14931.80625250411,[1 0 0 1 1 1],[1 2 4],0.15699028968811035
Ex 8,298724419.2623652,80000.0,14932.220963118261,[1 0 0 1 1 1],[1 4 3],0.17183589935302734
Ex 8,299384121.8291121,81000.0,14965.156091455605,[1 0 0 1 1 1],[1 4 4],0.1717984676361084
Ex 8,442604879.54912186,70000.0,22126.74397745609,[1 0 1 0 1 1],[0 0 0],0.031243085861206055
Ex 8,338609365.5720942,76000.0,16926.66827860471,[1 0 1 0 1 1],[1 2 0],0.6411869525909424
Ex 8,339483159.0424868,77000.0,16970.307952124338,[1 0 1 0 1 1],[1 4 0],0.6092324256896973
Ex 8,354316815.2717787,76000.0,17712.040763588935,[1 0 1 0 1 1],[1 0 3],0.4693262577056885
Ex 8,355074102.79167235,77000.0,17749.85513958362,[1 0 1 0 1 1],[1 0 4],0.515470027923584
Ex 8,304661868.6402341,79000.0,15229.143432011706,[1 0 1 0 1 1],[1 2 3],0.23435521125793457
Ex 8,305266156.66295266,80000.0,15259.307833147634,[1 0 1 0 1 1],[1 2 4],0.23517131805419922
Ex 8,305331615.8617666,80000.0,15262.58079308833,[1 0 1 0 1 1],[1 4 3],0.21869516372680664
Ex 8,305935903.8844851,81000.0,15292.745194224257,[1 0 1 0 1 1],[1 4 4],0.23432326316833496
Ex 8,439581697.71847737,70000.0,21975.58488592387,[1 0 1 1 0 1],[0 0 0],0.03120875358581543
Ex 8,338425276.9678325,76000.0,16917.463848391624,[1 0 1 1 0 1],[1 2 0],0.5788023471832275
Ex 8,339291428.0407835,77000.0,16960.721402039177,[1 0 1 1 0 1],[1 4 0],0.6404719352722168
Ex 8,341944826.3363936,76000.0,17093.44131681968,[1 0 1 1 0 1],[1 0 3],0.5474269390106201
Ex 8,342770002.33081114,77000.0,17134.650116540557,[1 0 1 1 0 1],[1 0 4],0.48426294326782227
Ex 8,296909918.20983815,79000.0,14841.545910491908,[1 0 1 1 0 1],[1 2 3],0.5632913112640381
Ex 8,297548102.2890193,80000.0,14873.405114450965,[1 0 1 1 0 1],[1 2 4],0.546715497970581
Ex 8,297598456.83597124,80000.0,14875.922841798561,[1 0 1 1 0 1],[1 4 3],0.5789196491241455
